id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,quorum health,39,56,33,102,328,ship,baseline,monotonic-signal,raise-signal
m002,g002,lease drift,37,61,21,70,294,ship,edge,drag-penalty,drop-slack
m003,g003,replica lag,44,47,24,66,266,ship,recovery,confidence-floor,raise-drag
m004,g004,membership churn,51,37,16,48,240,ship,negative,lane-boundary,lower-confidence
m005,g005,quorum health,111,35,17,20,298,ship,baseline,monotonic-signal,raise-signal
m006,g006,lease drift,87,25,19,47,280,ship,edge,drag-penalty,drop-slack
m007,g007,replica lag,83,39,29,22,230,ship,recovery,confidence-floor,raise-drag
m008,g008,membership churn,84,43,4,44,334,ship,negative,lane-boundary,lower-confidence
m009,g009,quorum health,53,13,38,79,214,ship,baseline,monotonic-signal,raise-signal
m010,g010,lease drift,116,59,36,94,466,ship,edge,drag-penalty,drop-slack
m011,g011,replica lag,111,31,43,20,238,ship,recovery,confidence-floor,raise-drag
m012,g012,membership churn,112,49,17,61,410,ship,negative,lane-boundary,lower-confidence
m013,g013,quorum health,81,26,8,105,408,ship,baseline,monotonic-signal,raise-signal
m014,g014,lease drift,56,41,27,82,304,ship,edge,drag-penalty,drop-slack
m015,g015,replica lag,51,32,45,32,140,watch,recovery,confidence-floor,raise-drag
m016,g016,membership churn,96,60,45,85,392,ship,negative,lane-boundary,lower-confidence
m017,g017,quorum health,43,76,8,49,320,ship,baseline,monotonic-signal,raise-signal
m018,g018,lease drift,95,6,33,72,280,ship,edge,drag-penalty,drop-slack
m019,g019,replica lag,41,25,12,88,284,ship,recovery,confidence-floor,raise-drag
m020,g020,membership churn,61,66,34,88,362,ship,negative,lane-boundary,lower-confidence
m021,g021,quorum health,84,54,8,69,398,ship,baseline,monotonic-signal,raise-signal
m022,g022,lease drift,85,5,18,65,274,ship,edge,drag-penalty,drop-slack
m023,g023,replica lag,94,69,52,60,342,ship,recovery,confidence-floor,raise-drag
m024,g024,membership churn,58,63,18,92,390,ship,negative,lane-boundary,lower-confidence
m025,g025,quorum health,52,54,6,46,292,ship,baseline,monotonic-signal,raise-signal
m026,g026,lease drift,83,50,44,21,220,ship,edge,drag-penalty,drop-slack
m027,g027,replica lag,63,32,50,56,202,ship,recovery,confidence-floor,raise-drag
m028,g028,membership churn,56,55,44,65,264,ship,negative,lane-boundary,lower-confidence
m029,g029,quorum health,109,34,4,93,464,ship,baseline,monotonic-signal,raise-signal
m030,g030,lease drift,82,50,7,105,460,ship,edge,drag-penalty,drop-slack
m031,g031,replica lag,76,77,38,73,376,ship,recovery,confidence-floor,raise-drag
m032,g032,membership churn,71,52,23,91,382,ship,negative,lane-boundary,lower-confidence
